442 10 89
162	1200	600	4	61
163	1200	1500	5	5
164	1200	1700	5	5
165	1200	1800	5	39
166	1200	2100	5	20
167	1200	2400	5	20
168	1200	2700	1	50
169	1200	3000	1	16
170	1200	3300	1	51
171	1200	3600	1	44
172	1300	300	4	33
173	1300	600	4	61
174	1300	700	4	23
175	1300	1130	4	63
176	1300	1500	5	5
177	1300	1800	5	36
178	1300	2100	5	20
179	1300	2200	5	20
180	1300	2400	5	20
181	1300	2700	1	50
182	1300	3000	1	35
183	1300	3300	1	51
184	1300	3600	1	7
185	1400	300	4	33
186	1400	600	4	23
187	1400	930	4	23
188	1400	1500	5	5
189	1400	1800	5	36
190	1400	2000	5	36
191	1400	2100	5	36
192	1400	2400	5	62
193	1400	2500	5	62
194	1400	2700	1	50
195	1400	2820	1	35
196	1400	2900	1	35
197	1400	3000	1	35
198	1400	3300	1	51
199	1400	3600	1	7
200	1500	1500	5	5
201	1500	1800	5	36
202	1500	1900	5	36
203	1500	2100	5	36
204	1500	2400	5	62
205	1500	2700	1	10
206	1500	2800	1	35
207	1500	2860	1	35
208	1500	3000	1	35
209	1500	3300	1	69
210	1500	3600	1	7
211	1600	1100	4	48
212	1600	1300	4	48
213	1600	1500	5	30
214	1600	1800	5	36
215	1600	2100	5	78
216	1600	2400	5	62
217	1600	2700	1	10
218	1600	3000	1	35
219	1600	3300	1	69
220	1600	3600	1	7
221	1700	1200	4	48
222	1700	1500	5	30
223	1700	1800	5	79
224	1700	2100	5	78
225	1700	2400	5	62
226	1700	3600	1	7
227	1800	300	4	8
228	1800	600	4	70
229	1800	1230	4	71
230	1800	1500	5	30
231	1800	1800	5	79
232	1800	2100	5	78
233	1800	2400	5	54
234	1900	300	4	8
235	1900	600	4	70
236	1900	3000	1	55
237	1900	3520	1	43
238	2000	300	4	72
239	2000	370	4	72
240	2000	600	4	52
241	2000	800	4	25
242	2000	900	4	25
243	2000	1000	4	25
244	2000	1100	4	71
245	2000	1200	4	71
246	2000	1300	4	71
247	2000	1400	5	71
248	2000	1500	5	74
249	2000	1600	5	74
250	2000	1700	5	74
251	2000	1800	5	74
252	2000	1900	5	19
253	2000	2000	5	19
254	2000	2100	5	19
255	2000	2200	5	19
256	2000	2300	5	54
257	2000	2400	5	54
258	2000	2500	1	54
259	2000	2600	1	41
260	2000	2700	1	41
261	2000	2800	1	41
262	2000	2900	1	55
263	2000	3000	1	55
264	2000	3100	1	55
265	2000	3500	1	43
266	2100	300	4	72
267	2100	600	4	52
268	2100	3200	1	14
269	2200	300	4	72
270	2200	469	4	52
271	2200	600	4	52
272	2200	3200	2	14
273	2300	300	4	21
274	2300	600	3	52
275	2300	3400	2	85
276	2400	300	3	21
277	2400	600	3	52
278	2400	2100	9	58
279	2500	300	3	21
280	2500	800	3	31
281	2600	400	3	21
282	2600	500	3	21
283	2600	800	3	31
284	2600	900	3	31
285	2600	1000	3	31
286	2600	1100	3	40
287	2600	1200	3	40
288	2600	1300	3	40
289	2600	1400	3	40
290	2600	1500	9	38
291	2600	1600	9	38
292	2600	1700	9	38
293	2600	1800	9	38
294	2600	1900	9	38
295	2600	2000	9	6
296	2600	2100	9	6
297	2600	2200	9	6
298	2600	2300	9	6
299	2600	2400	9	6
300	2600	2500	9	37
301	2600	2600	2	37
302	2600	2700	2	37
303	2600	2800	2	37
304	2600	2900	2	37
305	2600	3000	2	53
306	2600	3100	2	53
307	2600	3400	2	84
308	2700	700	3	31
309	2700	800	3	80
310	2700	900	3	80
311	2700	1000	3	80
312	2700	1100	3	40
313	2700	1200	3	40
314	2700	1300	3	40
315	2700	1400	3	40
316	2700	1500	9	38
317	2700	1600	9	38
318	2700	1700	9	38
319	2700	1800	9	38
320	2700	1900	9	38
321	2700	2000	9	6
322	2700	2100	9	6
323	2700	2200	9	6
324	2700	2300	9	6
325	2700	2500	9	37
326	2700	2600	2	37
327	2700	2700	2	37
328	2700	2800	2	37
329	2700	2900	2	37
330	2700	3000	2	53
331	2700	3100	2	53
332	2700	3200	2	53
333	2700	3300	2	84
334	2700	3400	2	84
335	2700	3500	2	84
336	2700	3600	2	47
337	2700	3700	2	47
338	2700	3800	2	47
339	2800	900	3	80
340	2800	1130	3	40
341	2900	400	3	59
342	2900	500	3	59
343	2900	1400	3	18
344	2900	2400	9	46
345	2900	3000	2	17
346	3000	700	3	3
347	3000	800	3	3
348	3000	900	3	3
349	3000	1000	3	60
350	3000	1100	3	60
351	3000	1200	3	60
352	3000	1300	3	18
353	3000	1500	9	18
354	3000	1600	9	18
355	3000	1700	9	18
356	3000	1800	9	45
357	3000	1900	9	45
358	3000	2000	9	45
359	3000	2100	9	73
360	3000	2200	9	73
361	3000	2300	9	73
362	3000	2500	9	46
363	3000	2600	2	46
364	3000	2700	2	86
365	3000	2800	2	17
366	3000	2900	2	17
367	3000	3000	2	17
368	3000	3100	2	17
369	3000	3200	2	34
370	3000	3300	2	34
371	3000	3400	2	34
372	3000	3500	2	34
373	3000	3600	2	1
374	3000	3700	2	1
375	3000	3800	2	1
376	150	3500	7	26
377	150	3550	7	26
378	469	2550	10	88
379	469	3350	7	64
380	469	3450	7	64
381	540	2330	10	88
382	540	2430	10	88
383	620	3650	7	15
384	620	3709	7	15
385	750	2550	10	32
386	850	520	8	12
387	850	700	8	12
388	850	2280	10	57
389	939	740	8	61
390	950	2220	10	57
391	910	2600	10	32
392	1050	1050	8	29
393	1150	1350	6	5
394	1170	2280	5	20
395	1220	2210	5	20
396	1350	750	4	23
397	1350	1700	5	5
398	1350	2140	5	20
399	1450	770	4	23
400	1550	300	4	81
401	1550	500	4	81
402	1550	1850	5	36
403	1650	1050	4	48
404	1690	2680	1	10
405	1710	310	4	8
406	1710	510	4	70
407	1750	750	4	70
408	1790	2580	1	10
409	1720	2610	1	10
410	1790	3330	1	69
411	1720	3409	1	69
412	1829	2700	1	10
413	1829	2800	1	55
414	1829	3450	1	43
415	2060	1650	5	74
416	2050	3150	1	55
417	2170	1900	9	19
418	2110	2000	5	19
419	2120	2750	1	41
420	2150	3250	1	14
421	2290	1400	3	13
422	2220	2820	2	41
423	2280	3250	2	14
424	2390	1300	3	13
425	2320	1500	9	13
426	2450	710	3	31
427	2620	3650	2	47
428	2750	520	3	59
429	2760	2360	9	6
430	2850	2200	9	6
431	2850	2700	2	86
432	2850	3350	2	34
433	2930	950	3	80
434	2950	1750	9	45
435	2950	2050	9	45
436	520	3200	7	64
437	2300	3500	2	85
438	2320	3150	2	14
439	530	2100	10	11
440	2550	710	3	31
441	750	490	8	12
442	0	0	8	2
