439 10 88
143	11725	8925	8	35
144	10975	9200	8	60
145	10900	8975	8	47
146	10850	9200	8	60
147	10800	9075	8	23
148	10800	8975	8	47
149	5150	8750	4	21
150	11650	8725	8	59
151	11775	8775	8	59
152	11850	8875	8	35
153	11900	8725	8	59
154	12025	8625	8	27
155	12150	8650	8	27
156	12275	8725	8	27
157	12400	8625	2	27
158	12525	8725	2	27
159	12650	8625	2	27
160	12850	8725	2	54
161	12975	8625	2	54
162	13100	8775	2	54
163	13250	8875	2	30
164	13375	8875	2	30
165	13500	8875	2	30
166	13475	8725	2	30
167	13625	8875	2	30
168	13700	8500	2	30
169	13600	8600	2	30
170	13600	8500	2	30
171	13475	8325	2	44
172	13350	8350	2	44
173	13250	8450	2	44
174	13250	8350	2	44
175	12975	8425	2	44
176	12850	8325	2	44
177	12650	8425	2	27
178	12525	8325	2	27
179	12400	8425	2	27
180	12275	8325	2	27
181	12150	8400	8	27
182	12025	8425	8	27
183	11900	8325	8	59
184	11650	8325	8	59
185	11000	8575	8	47
186	4900	8500	4	21
187	6150	8275	4	51
188	6625	8300	4	80
189	7025	8300	4	13
190	11225	8125	8	12
191	11550	8125	8	59
192	11775	8275	8	59
193	11850	8125	8	59
194	11975	8125	8	59
195	12100	8125	1	27
196	12225	8125	1	27
197	12350	8125	1	27
198	12475	8025	1	27
199	12600	8125	1	27
200	12725	8125	2	27
201	12850	8125	2	44
202	12975	8125	2	44
203	13100	8125	2	44
204	13100	8275	2	44
205	13225	8125	2	44
206	13375	8175	2	44
207	13500	8175	2	44
208	13625	8125	2	44
209	13625	7725	1	87
210	13225	7725	1	44
211	13100	7725	1	64
212	12975	7725	1	64
213	12850	7725	1	64
214	12725	7725	1	64
215	12600	7725	1	64
216	12475	7825	1	39
217	12350	7725	1	39
218	12225	7725	1	39
219	12100	7725	1	39
220	11975	7725	1	39
221	11850	7725	1	79
222	11550	7725	1	79
223	11225	7725	7	12
224	11000	7775	7	12
225	6625	7950	4	80
226	4800	7825	4	36
227	4550	7825	4	36
228	4550	7425	4	36
229	4800	7425	4	36
230	6150	7525	4	33
231	6825	7575	4	55
232	7075	7575	3	55
233	11450	7500	7	79
234	11550	7500	7	79
235	11650	7500	1	79
236	11750	7500	1	79
237	11850	7500	1	39
238	11950	7500	1	39
239	12050	7500	1	39
240	12150	7500	1	39
241	12325	7550	1	39
242	12500	7500	1	64
243	12600	7500	1	64
244	12700	7500	1	64
245	12800	7500	1	64
246	13025	7500	1	64
247	13125	7500	1	64
248	13225	7500	1	5
249	13325	7500	1	5
250	13375	7675	1	87
251	13500	7675	1	87
252	13500	7450	1	5
253	13625	7550	1	87
254	13625	7150	1	5
255	13500	7250	1	5
256	13325	7200	1	5
257	13225	7200	1	5
258	13125	7200	1	5
259	13025	7200	1	64
260	12800	7200	1	64
261	12700	7200	1	64
262	12600	7200	1	76
263	12500	7200	1	76
264	12325	7150	1	76
265	12150	7200	1	39
266	12050	7200	1	39
267	11950	7200	1	39
268	11850	7200	1	53
269	11750	7200	1	53
270	11650	7200	7	53
271	11550	7200	7	53
272	11450	7200	7	53
273	11050	7125	7	83
274	10950	7125	7	83
275	10850	7125	7	83
276	10750	7125	7	83
277	10650	7125	7	48
278	10550	7125	7	48
279	10450	7125	7	48
280	7075	7175	3	55
281	5825	7350	4	33
282	5425	7350	4	52
283	4425	7275	4	36
284	4425	6875	4	73
285	7075	7075	3	22
286	7250	7025	3	22
287	7250	6900	3	22
288	7750	6900	3	42
289	7900	6900	3	42
290	8200	6900	3	42
291	8350	6900	3	16
292	8650	6900	3	16
293	8800	6900	3	16
294	10450	6825	7	48
295	10550	6825	7	48
296	10650	6825	7	48
297	10750	6825	7	61
298	10850	6825	7	61
299	10950	6825	7	61
300	11050	6825	7	61
301	11425	6975	7	53
302	11575	6925	7	53
303	11575	6825	7	53
304	11675	6825	7	26
305	11850	6975	1	26
306	11975	6975	1	76
307	12225	6975	1	76
308	12350	6975	1	76
309	12475	6975	1	76
310	12600	6975	1	76
311	12725	6875	1	41
312	12850	6975	1	41
313	12975	6975	1	41
314	13125	7025	1	5
315	13275	6975	1	5
316	13400	7025	1	5
317	13400	6525	1	75
318	13275	6575	1	75
319	13125	6525	1	75
320	12975	6575	1	41
321	12850	6575	1	41
322	12725	6675	1	41
323	12600	6575	1	41
324	12475	6575	1	41
325	12350	6575	1	26
326	12225	6575	1	26
327	11975	6575	7	26
328	11850	6575	7	26
329	11675	6575	7	26
330	11575	6675	7	26
331	11575	6575	7	26
332	11425	6575	7	61
333	11050	6625	7	61
334	10950	6625	7	61
335	10850	6625	7	61
336	10750	6625	7	61
337	10650	6625	7	29
338	10550	6625	7	29
339	10450	6625	7	29
340	7075	6675	3	22
341	5675	6650	4	84
342	5175	6650	4	9
343	5050	6575	4	9
344	4650	6575	4	73
345	7650	6375	3	78
346	7750	6375	3	78
347	7750	6500	3	78
348	7850	6375	3	78
349	7900	6500	3	78
350	8100	6375	3	63
351	8200	6375	3	63
352	8200	6500	3	63
353	8300	6375	3	63
354	8350	6500	3	63
355	8550	6375	3	63
356	8650	6375	3	63
357	8650	6500	3	63
358	8750	6375	3	63
359	8800	6500	3	16
360	10450	6325	7	29
361	10550	6325	7	29
362	10650	6325	7	29
363	10750	6325	7	29
364	10850	6325	7	61
365	10950	6325	7	61
366	11050	6325	7	61
367	11100	6075	7	56
368	10950	6075	7	56
369	10800	6125	7	56
370	10300	6125	7	29
371	5550	5675	9	68
372	5625	5625	9	68
373	5675	5750	9	68
374	6175	5750	3	40
375	6225	5625	3	40
376	7625	5850	3	37
377	7875	5850	3	37
378	10950	5800	7	56
379	7875	5350	3	85
380	7625	5350	3	85
381	6175	5400	9	40
382	5675	5400	9	68
383	5550	5425	9	68
384	5550	5200	9	25
385	10950	5300	7	8
386	11050	5075	7	8
387	11200	5075	7	8
388	11350	4875	10	8
389	7875	4875	3	4
390	7675	4875	3	4
391	6225	5000	9	66
392	6175	4875	9	66
393	5675	4875	9	25
394	5625	5000	9	25
395	5550	4950	9	25
396	5550	4475	9	81
397	5550	4675	9	81
398	5675	4675	9	81
399	6175	4675	9	66
400	11350	4425	10	57
401	11350	4650	10	57
402	13225	4275	10	18
403	4225	4075	9	15
404	13225	4075	10	18
405	13225	3700	10	72
406	6350	3600	9	17
407	5950	3600	9	17
408	4225	3675	9	15
409	4225	3525	9	50
410	4475	3300	9	50
411	4475	3450	9	50
412	4975	3300	9	31
413	4975	3450	9	31
414	7900	3350	3	82
415	10650	3525	10	24
416	10850	3525	10	24
417	13225	3500	10	72
418	13225	3125	10	49
419	8275	3000	3	19
420	8125	3000	3	19
421	7900	3200	3	82
422	4975	3000	9	31
423	4975	3150	9	31
424	4475	3000	9	50
425	4475	3150	9	50
426	4225	3125	9	50
427	4675	2700	9	77
428	13225	2925	10	49
429	13225	2525	10	1
430	4675	2550	9	77
431	13225	2325	10	1
432	4675	1825	9	7
433	4675	1975	9	7
434	1975	4025	9	14
435	2075	5675	9	34
436	1975	5575	9	34
437	1875	5475	9	34
438	1775	5375	9	34
439	2075	6475	4	2
