262 25 53
179	60	-39	21	51
180	49	-47	21	12
181	42	33	23	10
182	16	-81	16	37
183	-78	53	17	30
184	53	-80	13	47
185	-46	-26	19	24
186	-25	-54	7	31
187	69	-46	21	51
188	0	-78	16	8
189	-84	74	18	3
190	-16	16	22	41
191	-63	-14	19	50
192	51	-77	13	47
193	-39	61	11	11
194	5	97	20	6
195	-55	39	11	11
196	70	-14	6	46
197	0	95	20	6
198	-45	7	2	21
199	38	-24	8	49
200	50	-37	21	51
201	59	71	14	29
202	-73	-96	3	32
203	-29	72	24	28
204	-47	12	2	21
205	-88	-61	3	27
206	-88	36	25	14
207	-46	-3	2	21
208	26	-37	8	34
209	-39	-67	7	31
210	92	27	5	16
211	-80	-31	19	9
212	93	-50	21	20
213	-20	-5	22	5
214	-22	73	24	28
215	-4	-7	22	5
216	54	-48	21	51
217	-70	39	17	30
218	54	-82	13	47
219	29	41	4	10
220	-87	51	17	30
221	-96	-36	19	42
222	49	8	23	23
223	-5	54	9	18
224	-26	43	9	11
225	-11	60	24	18
226	40	61	4	44
227	82	35	5	16
228	-92	12	25	40
229	-93	-86	3	2
230	-66	63	15	53
231	-72	-87	3	32
232	-57	-84	10	32
233	23	52	4	44
234	-56	-62	7	13
235	-19	59	24	28
236	63	-14	6	46
237	-13	38	9	18
238	-19	87	20	28
239	44	-84	13	19
240	98	-17	6	7
241	-16	62	24	28
242	3	66	20	43
243	26	22	23	33
244	-38	-81	10	31
245	70	80	14	48
246	17	-35	8	34
247	96	-83	12	4
248	-77	80	18	3
249	-14	44	9	18
250	-33	33	9	11
251	33	-33	8	49
252	70	0	6	46
253	-50	60	11	53
254	-50	-60	7	13
255	75	0	6	45
256	0	75	20	43
257	-75	0	19	50
258	0	-75	16	37
259	40	80	1	15
260	40	-80	13	19
261	-60	20	2	36
262	-60	-20	19	50
